,stockid,stocklong,year,TL,F,ER,ssbssbmsy,ffmsy,uumsy,Btouse,Ctouse,Utouse,B/Bmsytouse,U/Umsytouse,B/Bmgttouse,U/Umgttouse,r
19703,SWORDEPAC,Swordfish Eastern Pacific,1993,,,0.068,,0.1,,101000.0,7420.0,0.068,2.67,0.1,2.67,0.1,0.2
19704,SWORDEPAC,Swordfish Eastern Pacific,1994,,,0.058,,0.09,,106000.0,6520.0,0.058,2.77,0.09,2.77,0.09,0.18
19705,SWORDEPAC,Swordfish Eastern Pacific,1995,,,0.04,,0.07,,113000.0,4860.0,0.04,2.96,0.07,2.96,0.07,0.14
19706,SWORDEPAC,Swordfish Eastern Pacific,1996,,,0.053,,0.06,,122000.0,6800.0,0.053,3.16,0.06,3.16,0.06,0.12
19707,SWORDEPAC,Swordfish Eastern Pacific,1997,,,0.063,,0.05,,132000.0,8630.0,0.063,3.36,0.05,3.36,0.05,0.1
19708,SWORDEPAC,Swordfish Eastern Pacific,1998,,,0.062,,0.06,,137000.0,8720.0,0.062,3.43,0.06,3.43,0.06,0.12
19709,SWORDEPAC,Swordfish Eastern Pacific,1999,,,0.042,,0.05,,136000.0,5900.0,0.042,3.43,0.05,3.43,0.05,0.1
19710,SWORDEPAC,Swordfish Eastern Pacific,2000,,,0.044,,0.05,,150000.0,6890.0,0.044,3.85,0.05,3.85,0.05,0.1
19711,SWORDEPAC,Swordfish Eastern Pacific,2001,,,0.062,,0.05,,168000.0,11100.0,0.062,4.38,0.05,4.38,0.05,0.1
19712,SWORDEPAC,Swordfish Eastern Pacific,2002,,,0.079,,0.07,,179000.0,15400.0,0.079,4.76,0.07,4.76,0.07,0.14
19713,SWORDEPAC,Swordfish Eastern Pacific,2003,,,0.075,,0.09,,184000.0,15200.0,0.075,4.93,0.09,4.93,0.09,0.18
19714,SWORDEPAC,Swordfish Eastern Pacific,2004,,,0.063,,0.1,,187000.0,13000.0,0.063,5.03,0.1,5.03,0.1,0.2
19715,SWORDEPAC,Swordfish Eastern Pacific,2005,,,0.054,,0.09,,193000.0,11500.0,0.054,5.25,0.09,5.25,0.09,0.18
19716,SWORDEPAC,Swordfish Eastern Pacific,2006,,,0.044,,0.07,,217000.0,10700.0,0.044,6.0,0.07,6.0,0.07,0.14
19717,SWORDEPAC,Swordfish Eastern Pacific,2007,,,0.038,,0.06,,247000.0,10800.0,0.038,6.93,0.06,6.93,0.06,0.12
19718,SWORDEPAC,Swordfish Eastern Pacific,2008,,,0.04,,0.06,,261000.0,12100.0,0.04,7.32,0.06,7.32,0.06,0.12
19719,SWORDEPAC,Swordfish Eastern Pacific,2009,,,0.041,,0.06,,293000.0,13400.0,0.041,8.03,0.06,8.03,0.06,0.12
19720,SWORDEPAC,Swordfish Eastern Pacific,2010,,,,,0.06,,348000.0,,,8.96,0.06,8.96,0.06,0.12
19721,SWORDIO,Swordfish Indian Ocean,1950,,,0.0,4.23,0.0,0.0,710000.0,49.7,0.0,4.23,0.0,4.23,0.0,0.0
19722,SWORDIO,Swordfish Indian Ocean,1951,,,0.0,4.23,0.0,0.0,710000.0,40.7,0.0,4.23,0.0,4.23,0.0,0.0
19723,SWORDIO,Swordfish Indian Ocean,1952,,,0.0,4.23,0.0,0.0,710000.0,49.8,0.0,4.23,0.0,4.23,0.0,0.0
19724,SWORDIO,Swordfish Indian Ocean,1953,,,0.0,4.23,0.0,0.0,710000.0,71.2,0.0,4.23,0.0,4.23,0.0,0.0
19725,SWORDIO,Swordfish Indian Ocean,1954,,,0.0,4.23,0.0,0.0,710000.0,220.0,0.0,4.23,0.0,4.23,0.0,0.0
19726,SWORDIO,Swordfish Indian Ocean,1955,,,0.0,4.23,0.0,0.0,710000.0,286.0,0.0,4.23,0.0,4.23,0.0,0.0
19727,SWORDIO,Swordfish Indian Ocean,1956,,,0.001,4.23,0.01,0.00323,710000.0,619.0,0.001,4.23,0.01,4.23,0.01,0.02
19728,SWORDIO,Swordfish Indian Ocean,1957,,,0.001,4.23,0.0,0.00323,710000.0,453.0,0.001,4.23,0.0,4.23,0.0,0.0
19729,SWORDIO,Swordfish Indian Ocean,1958,,,0.001,4.22,0.01,0.00323,710000.0,669.0,0.001,4.22,0.01,4.22,0.01,0.02
19730,SWORDIO,Swordfish Indian Ocean,1959,,,0.001,4.22,0.01,0.00323,710000.0,773.0,0.001,4.22,0.01,4.22,0.01,0.02
19731,SWORDIO,Swordfish Indian Ocean,1960,,,0.001,4.22,0.01,0.00323,710000.0,817.0,0.001,4.22,0.01,4.22,0.01,0.02
19732,SWORDIO,Swordfish Indian Ocean,1961,,,0.001,4.22,0.01,0.00323,710000.0,974.0,0.001,4.22,0.01,4.22,0.01,0.02
19733,SWORDIO,Swordfish Indian Ocean,1962,,,0.002,4.21,0.01,0.00646,710000.0,1180.0,0.002,4.21,0.01,4.21,0.01,0.02
19734,SWORDIO,Swordfish Indian Ocean,1963,,,0.002,4.21,0.01,0.00646,711000.0,1130.0,0.002,4.21,0.01,4.21,0.01,0.02
19735,SWORDIO,Swordfish Indian Ocean,1964,,,0.002,4.21,0.01,0.00646,712000.0,1430.0,0.002,4.21,0.01,4.21,0.01,0.02
19736,SWORDIO,Swordfish Indian Ocean,1965,,,0.002,4.2,0.02,0.00646,715000.0,1560.0,0.002,4.2,0.02,4.2,0.02,0.04
19737,SWORDIO,Swordfish Indian Ocean,1966,,,0.002,4.2,0.02,0.00646,718000.0,1510.0,0.002,4.2,0.02,4.2,0.02,0.04
19738,SWORDIO,Swordfish Indian Ocean,1967,,,0.003,4.21,0.02,0.00969,721000.0,1880.0,0.003,4.21,0.02,4.21,0.02,0.04
19739,SWORDIO,Swordfish Indian Ocean,1968,,,0.003,4.21,0.02,0.00969,722000.0,1970.0,0.003,4.21,0.02,4.21,0.02,0.04
19740,SWORDIO,Swordfish Indian Ocean,1969,,,0.003,4.23,0.02,0.00969,721000.0,2210.0,0.003,4.23,0.02,4.23,0.02,0.04
19741,SWORDIO,Swordfish Indian Ocean,1970,,,0.004,4.25,0.03,0.0129,719000.0,2740.0,0.004,4.25,0.03,4.25,0.03,0.06
19742,SWORDIO,Swordfish Indian Ocean,1971,,,0.003,4.27,0.02,0.00969,717000.0,2190.0,0.003,4.27,0.02,4.27,0.02,0.04
19743,SWORDIO,Swordfish Indian Ocean,1972,,,0.003,4.28,0.02,0.00969,715000.0,2020.0,0.003,4.28,0.02,4.28,0.02,0.04
19744,SWORDIO,Swordfish Indian Ocean,1973,,,0.002,4.28,0.02,0.00646,712000.0,1650.0,0.002,4.28,0.02,4.28,0.02,0.04
19745,SWORDIO,Swordfish Indian Ocean,1974,,,0.003,4.25,0.02,0.00969,706000.0,2080.0,0.003,4.25,0.02,4.25,0.02,0.04
19746,SWORDIO,Swordfish Indian Ocean,1975,,,0.003,4.23,0.02,0.00969,698000.0,2380.0,0.003,4.23,0.02,4.23,0.02,0.04
19747,SWORDIO,Swordfish Indian Ocean,1976,,,0.003,4.21,0.02,0.00969,691000.0,1950.0,0.003,4.21,0.02,4.21,0.02,0.04
19748,SWORDIO,Swordfish Indian Ocean,1977,,,0.003,4.2,0.02,0.00969,687000.0,2010.0,0.003,4.2,0.02,4.2,0.02,0.04
19749,SWORDIO,Swordfish Indian Ocean,1978,,,0.004,4.17,0.03,0.0129,688000.0,2460.0,0.004,4.17,0.03,4.17,0.03,0.06
19750,SWORDIO,Swordfish Indian Ocean,1979,,,0.003,4.11,0.02,0.00969,689000.0,2340.0,0.003,4.11,0.02,4.11,0.02,0.04
19751,SWORDIO,Swordfish Indian Ocean,1980,,,0.004,4.04,0.03,0.0129,692000.0,2510.0,0.004,4.04,0.03,4.04,0.03,0.06
19752,SWORDIO,Swordfish Indian Ocean,1981,,,0.003,3.99,0.02,0.00969,695000.0,2430.0,0.003,3.99,0.02,3.99,0.02,0.04
19753,SWORDIO,Swordfish Indian Ocean,1982,,,0.005,3.99,0.03,0.0161,701000.0,3280.0,0.005,3.99,0.03,3.99,0.03,0.06
19754,SWORDIO,Swordfish Indian Ocean,1983,,,0.005,4.03,0.04,0.0161,716000.0,3620.0,0.005,4.03,0.04,4.03,0.04,0.08
19755,SWORDIO,Swordfish Indian Ocean,1984,,,0.005,4.07,0.03,0.0161,766000.0,3510.0,0.005,4.07,0.03,4.07,0.03,0.06
19756,SWORDIO,Swordfish Indian Ocean,1985,,,0.006,4.1,0.04,0.0194,804000.0,4510.0,0.006,4.1,0.04,4.1,0.04,0.08
19757,SWORDIO,Swordfish Indian Ocean,1986,,,0.006,4.13,0.04,0.0194,837000.0,5150.0,0.006,4.13,0.04,4.13,0.04,0.08
19758,SWORDIO,Swordfish Indian Ocean,1987,,,0.007,4.2,0.05,0.0226,875000.0,5940.0,0.007,4.2,0.05,4.2,0.05,0.1
19759,SWORDIO,Swordfish Indian Ocean,1988,,,0.01,4.37,0.07,0.0323,893000.0,8490.0,0.01,4.37,0.07,4.37,0.07,0.14
19760,SWORDIO,Swordfish Indian Ocean,1989,,,0.008,4.8,0.06,0.0258,893000.0,7210.0,0.008,4.8,0.06,4.8,0.06,0.12
19761,SWORDIO,Swordfish Indian Ocean,1990,,,0.009,5.19,0.06,0.0291,886000.0,7570.0,0.009,5.19,0.06,5.19,0.06,0.12
19762,SWORDIO,Swordfish Indian Ocean,1991,,,0.009,5.32,0.07,0.0291,870000.0,8100.0,0.009,5.32,0.07,5.32,0.07,0.14
19763,SWORDIO,Swordfish Indian Ocean,1992,,,0.017,5.42,0.12,0.0549,848000.0,14300.0,0.017,5.42,0.12,5.42,0.12,0.24
19764,SWORDIO,Swordfish Indian Ocean,1993,,,0.031,5.38,0.22,0.1,816000.0,25300.0,0.031,5.38,0.22,5.38,0.22,0.44
19765,SWORDIO,Swordfish Indian Ocean,1994,,,0.032,5.09,0.23,0.10300000000000001,766000.0,24500.0,0.032,5.09,0.23,5.09,0.23,0.46
19766,SWORDIO,Swordfish Indian Ocean,1995,,,0.042,4.77,0.3,0.136,715000.0,29900.0,0.042,4.77,0.3,4.77,0.3,0.6
19767,SWORDIO,Swordfish Indian Ocean,1996,,,0.05,4.42,0.36,0.161,667000.0,33500.0,0.05,4.42,0.36,4.42,0.36,0.72
19768,SWORDIO,Swordfish Indian Ocean,1997,,,0.053,4.07,0.38,0.171,619000.0,32900.0,0.053,4.07,0.38,4.07,0.38,0.76
19769,SWORDIO,Swordfish Indian Ocean,1998,,,0.062,3.74,0.45,0.2,572000.0,35600.0,0.062,3.74,0.45,3.74,0.45,0.9
19770,SWORDIO,Swordfish Indian Ocean,1999,,,0.064,3.37,0.46,0.207,526000.0,33500.0,0.064,3.37,0.46,3.37,0.46,0.92
19771,SWORDIO,Swordfish Indian Ocean,2000,,,0.068,3.03,0.49,0.22,489000.0,33300.0,0.068,3.03,0.49,3.03,0.49,0.98
19772,SWORDIO,Swordfish Indian Ocean,2001,,,0.065,2.77,0.46,0.21,461000.0,29900.0,0.065,2.77,0.46,2.77,0.46,0.92
19773,SWORDIO,Swordfish Indian Ocean,2002,,,0.073,2.58,0.52,0.23600000000000002,439000.0,31900.0,0.073,2.58,0.52,2.58,0.52,1.04
19774,SWORDIO,Swordfish Indian Ocean,2003,,,0.088,2.36,0.63,0.284,414000.0,36400.0,0.088,2.36,0.63,2.36,0.63,1.26
19775,SWORDIO,Swordfish Indian Ocean,2004,,,0.097,2.14,0.69,0.313,384000.0,37000.0,0.097,2.14,0.69,2.14,0.69,1.38
19776,SWORDIO,Swordfish Indian Ocean,2005,,,0.089,1.97,0.64,0.287,357000.0,31900.0,0.089,1.97,0.64,1.97,0.64,1.28
19777,SWORDIO,Swordfish Indian Ocean,2006,,,0.087,1.86,0.62,0.281,348000.0,30300.0,0.087,1.86,0.62,1.86,0.62,1.24
19778,SWORDIO,Swordfish Indian Ocean,2007,,,0.079,1.76,0.56,0.255,345000.0,26600.0,0.079,1.76,0.56,1.76,0.56,1.12
19779,SWORDIO,Swordfish Indian Ocean,2008,,,0.061,1.65,0.44,0.19699999999999998,347000.0,20900.0,0.061,1.65,0.44,1.65,0.44,0.88
19780,SWORDIO,Swordfish Indian Ocean,2009,,,0.06,1.59,0.43,0.19399999999999998,357000.0,20800.0,0.06,1.59,0.43,1.59,0.43,0.86
19781,SWORDIO,Swordfish Indian Ocean,2010,,,,,,,,20900.0,,,,,,
19782,SWORDMED,Swordfish Mediterranean Sea,1950,,,,,,,,586.0,,,,,,
19783,SWORDMED,Swordfish Mediterranean Sea,1951,,,,,,,,580.0,,,,,,
19784,SWORDMED,Swordfish Mediterranean Sea,1952,,,,,,,,337.0,,,,,,
19785,SWORDMED,Swordfish Mediterranean Sea,1953,,,,,,,,0.0,,,,,,
19786,SWORDMED,Swordfish Mediterranean Sea,1954,,,,,,,,452.0,,,,,,
19787,SWORDMED,Swordfish Mediterranean Sea,1955,,,,,,,,340.0,,,,,,
19788,SWORDMED,Swordfish Mediterranean Sea,1956,,,,,,,,393.0,,,,,,
19789,SWORDMED,Swordfish Mediterranean Sea,1957,,,,,,,,250.0,,,,,,
19790,SWORDMED,Swordfish Mediterranean Sea,1958,,,,,,,,914.0,,,,,,
19791,SWORDMED,Swordfish Mediterranean Sea,1959,,,,,,,,200.0,,,,,,
19792,SWORDMED,Swordfish Mediterranean Sea,1960,,,,,,,,112.0,,,,,,
19793,SWORDMED,Swordfish Mediterranean Sea,1961,,,,,,,,206.0,,,,,,
19794,SWORDMED,Swordfish Mediterranean Sea,1962,,,,,,,,300.0,,,,,,
19795,SWORDMED,Swordfish Mediterranean Sea,1963,,,,,,,,318.0,,,,,,
19796,SWORDMED,Swordfish Mediterranean Sea,1964,,,,,,,,394.0,,,,,,
19797,SWORDMED,Swordfish Mediterranean Sea,1965,,,,,,,,1760.0,,,,,,
19798,SWORDMED,Swordfish Mediterranean Sea,1966,,,,,,,,1750.0,,,,,,
19799,SWORDMED,Swordfish Mediterranean Sea,1967,,,,,,,,1320.0,,,,,,
19800,SWORDMED,Swordfish Mediterranean Sea,1968,,,,,,,,3440.0,,,,,,
19801,SWORDMED,Swordfish Mediterranean Sea,1969,,,,,,,,3720.0,,,,,,
19802,SWORDMED,Swordfish Mediterranean Sea,1970,,,,,,,,3340.0,,,,,,
19803,SWORDMED,Swordfish Mediterranean Sea,1971,,,,,,,,4980.0,,,,,,
19804,SWORDMED,Swordfish Mediterranean Sea,1972,,,,,,,,5970.0,,,,,,
19805,SWORDMED,Swordfish Mediterranean Sea,1973,,,,,,,,4810.0,,,,,,
19806,SWORDMED,Swordfish Mediterranean Sea,1974,,,,,,,,5040.0,,,,,,
19807,SWORDMED,Swordfish Mediterranean Sea,1975,,,,,,,,4310.0,,,,,,
19808,SWORDMED,Swordfish Mediterranean Sea,1976,,,,,,,,4640.0,,,,,,
19809,SWORDMED,Swordfish Mediterranean Sea,1977,,,,,,,,5290.0,,,,,,
19810,SWORDMED,Swordfish Mediterranean Sea,1978,,,,,,,,5970.0,,,,,,
19811,SWORDMED,Swordfish Mediterranean Sea,1979,,,,,,,,5550.0,,,,,,
19812,SWORDMED,Swordfish Mediterranean Sea,1980,,,,,,,,6580.0,,,,,,
19813,SWORDMED,Swordfish Mediterranean Sea,1981,,,,,,,,6810.0,,,,,,
19814,SWORDMED,Swordfish Mediterranean Sea,1982,,,,,,,,6340.0,,,,,,
19815,SWORDMED,Swordfish Mediterranean Sea,1983,,,,,,,,6900.0,,,,,,
19816,SWORDMED,Swordfish Mediterranean Sea,1984,,,,,,,,13700.0,,,,,,
19817,SWORDMED,Swordfish Mediterranean Sea,1985,,,0.081,,,,188000.0,15300.0,0.081,,,,,
19818,SWORDMED,Swordfish Mediterranean Sea,1986,,,0.097,,,,174000.0,16800.0,0.097,,,,,
19819,SWORDMED,Swordfish Mediterranean Sea,1987,,,0.11800000000000001,,0.96,,156000.0,18300.0,0.11800000000000001,1.31,0.96,1.31,0.96,1.92
19820,SWORDMED,Swordfish Mediterranean Sea,1988,,,0.179,,1.16,,114000.0,20400.0,0.179,1.21,1.16,1.21,1.16,2.32
19821,SWORDMED,Swordfish Mediterranean Sea,1989,,,0.191,,1.13,,93000.0,17800.0,0.191,1.09,1.13,1.09,1.13,2.26
19822,SWORDMED,Swordfish Mediterranean Sea,1990,,,0.242,,1.09,,66100.0,16000.0,0.242,1.02,1.09,1.02,1.09,2.18
19823,SWORDMED,Swordfish Mediterranean Sea,1991,,,0.22399999999999998,,1.1,,70400.0,15700.0,0.22399999999999998,0.99,1.1,0.99,1.1,2.2
19824,SWORDMED,Swordfish Mediterranean Sea,1992,,,0.21899999999999997,,1.05,,67200.0,14700.0,0.21899999999999997,0.97,1.05,0.97,1.05,2.1
19825,SWORDMED,Swordfish Mediterranean Sea,1993,,,0.198,,0.96,,67100.0,13300.0,0.198,0.96,0.96,0.96,0.96,1.92
19826,SWORDMED,Swordfish Mediterranean Sea,1994,,,0.21899999999999997,,1.15,,73500.0,16100.0,0.21899999999999997,0.98,1.15,0.98,1.15,2.3
19827,SWORDMED,Swordfish Mediterranean Sea,1995,,,0.19699999999999998,,0.96,,66100.0,13000.0,0.19699999999999998,0.95,0.96,0.95,0.96,1.92
19828,SWORDMED,Swordfish Mediterranean Sea,1996,,,0.188,,0.87,,64200.0,12100.0,0.188,0.97,0.87,0.97,0.87,1.74
19829,SWORDMED,Swordfish Mediterranean Sea,1997,,,0.222,,1.02,,66100.0,14700.0,0.222,1.01,1.02,1.01,1.02,2.04
19830,SWORDMED,Swordfish Mediterranean Sea,1998,,,0.20199999999999999,,1.0,,71300.0,14400.0,0.20199999999999999,1.0,1.0,1.0,1.0,2.0
19831,SWORDMED,Swordfish Mediterranean Sea,1999,,,0.193,,0.96,,71100.0,13700.0,0.193,1.0,0.96,1.0,0.96,1.92
19832,SWORDMED,Swordfish Mediterranean Sea,2000,,,0.20800000000000002,,1.08,,74700.0,15600.0,0.20800000000000002,1.01,1.08,1.01,1.08,2.16
19833,SWORDMED,Swordfish Mediterranean Sea,2001,,,0.228,,1.06,,65700.0,15000.0,0.228,0.99,1.06,0.99,1.06,2.12
19834,SWORDMED,Swordfish Mediterranean Sea,2002,,,0.191,,0.92,,67200.0,12800.0,0.191,0.98,0.92,0.98,0.92,1.84
19835,SWORDMED,Swordfish Mediterranean Sea,2003,,,0.244,,1.1,,64300.0,15700.0,0.244,1.0,1.1,1.0,1.1,2.2
19836,SWORDMED,Swordfish Mediterranean Sea,2004,,,0.222,,1.03,,65000.0,14400.0,0.222,0.98,1.03,0.98,1.03,2.06
19837,SWORDMED,Swordfish Mediterranean Sea,2005,,,0.209,,1.05,,69800.0,14600.0,0.209,0.98,1.05,0.98,1.05,2.1
19838,SWORDMED,Swordfish Mediterranean Sea,2006,,,0.184,,1.08,,78900.0,14900.0,0.184,0.97,1.08,0.97,1.08,2.16
19839,SWORDMED,Swordfish Mediterranean Sea,2007,,,0.21,,1.04,,67500.0,14200.0,0.21,0.96,1.04,0.96,1.04,2.08
19840,SWORDMED,Swordfish Mediterranean Sea,2008,,,0.18899999999999997,,0.89,,64600.0,12200.0,0.18899999999999997,0.96,0.89,0.96,0.89,1.78
19841,SWORDMED,Swordfish Mediterranean Sea,2009,,,,,,,,9340.0,,,,,,
19842,SWORDNATL,Swordfish North Atlantic,1950,,0.033,0.0337,,0.15,,108000.0,3650.0,0.033,1.75,0.15,1.75,0.15,0.3
19843,SWORDNATL,Swordfish North Atlantic,1951,,0.023,0.0234,,0.1,,110000.0,2580.0,0.023,1.78,0.1,1.78,0.1,0.2
19844,SWORDNATL,Swordfish North Atlantic,1952,,0.026,0.0266,,0.12,,113000.0,2990.0,0.026,1.82,0.12,1.82,0.12,0.24
19845,SWORDNATL,Swordfish North Atlantic,1953,,0.029,0.029,,0.13,,114000.0,3300.0,0.029,1.84,0.13,1.84,0.13,0.26
19846,SWORDNATL,Swordfish North Atlantic,1954,,0.026,0.0265,,0.12,,114000.0,3030.0,0.026,1.85,0.12,1.85,0.12,0.24
19847,SWORDNATL,Swordfish North Atlantic,1955,,0.03,0.0304,,0.14,,115000.0,3500.0,0.03,1.86,0.14,1.86,0.14,0.28
19848,SWORDNATL,Swordfish North Atlantic,1956,,0.029,0.0292,,0.13,,115000.0,3360.0,0.029,1.86,0.13,1.86,0.13,0.26
19849,SWORDNATL,Swordfish North Atlantic,1957,,0.04,0.0397,,0.18,,115000.0,4580.0,0.04,1.86,0.18,1.86,0.18,0.36
19850,SWORDNATL,Swordfish North Atlantic,1958,,0.043,0.0429,,0.2,,114000.0,4900.0,0.043,1.85,0.2,1.85,0.2,0.4
19851,SWORDNATL,Swordfish North Atlantic,1959,,0.055,0.0549,,0.25,,114000.0,6230.0,0.055,1.83,0.25,1.83,0.25,0.5
19852,SWORDNATL,Swordfish North Atlantic,1960,,0.034,0.0342,,0.15,,112000.0,3830.0,0.034,1.81,0.15,1.81,0.15,0.3
19853,SWORDNATL,Swordfish North Atlantic,1961,,0.039,0.0389,,0.18,,113000.0,4380.0,0.039,1.82,0.18,1.82,0.18,0.36
19854,SWORDNATL,Swordfish North Atlantic,1962,,0.048,0.0474,,0.22,,113000.0,5340.0,0.048,1.82,0.22,1.82,0.22,0.44
19855,SWORDNATL,Swordfish North Atlantic,1963,,0.093,0.0911,,0.42,,112000.0,10200.0,0.093,1.81,0.42,1.81,0.42,0.84
19856,SWORDNATL,Swordfish North Atlantic,1964,,0.107,0.105,,0.48,,107000.0,11300.0,0.107,1.74,0.48,1.74,0.48,0.96
19857,SWORDNATL,Swordfish North Atlantic,1965,,0.084,0.0839,,0.38,,103000.0,8650.0,0.084,1.67,0.38,1.67,0.38,0.76
19858,SWORDNATL,Swordfish North Atlantic,1966,,0.092,0.0915,,0.42,,102000.0,9350.0,0.092,1.65,0.42,1.65,0.42,0.84
19859,SWORDNATL,Swordfish North Atlantic,1967,,0.091,0.0903,,0.41,,101000.0,9110.0,0.091,1.63,0.41,1.63,0.41,0.82
19860,SWORDNATL,Swordfish North Atlantic,1968,,0.092,0.0915,,0.42,,100000.0,9170.0,0.092,1.62,0.42,1.62,0.42,0.84
19861,SWORDNATL,Swordfish North Atlantic,1969,,0.093,0.0924,,0.42,,99600.0,9200.0,0.093,1.61,0.42,1.61,0.42,0.84
19862,SWORDNATL,Swordfish North Atlantic,1970,,0.096,0.0958,,0.44,,99100.0,9500.0,0.096,1.6,0.44,1.6,0.44,0.88
19863,SWORDNATL,Swordfish North Atlantic,1971,,0.053,0.0535,,0.24,,98400.0,5270.0,0.053,1.59,0.24,1.59,0.24,0.48
19864,SWORDNATL,Swordfish North Atlantic,1972,,0.046,0.0469,,0.21,,102000.0,4770.0,0.046,1.64,0.21,1.64,0.21,0.42
19865,SWORDNATL,Swordfish North Atlantic,1973,,0.058,0.0581,,0.26,,105000.0,6070.0,0.058,1.69,0.26,1.69,0.26,0.52
19866,SWORDNATL,Swordfish North Atlantic,1974,,0.06,0.0603,,0.27,,106000.0,6360.0,0.06,1.7,0.27,1.7,0.27,0.54
19867,SWORDNATL,Swordfish North Atlantic,1975,,0.084,0.0835,,0.38,,106000.0,8840.0,0.084,1.71,0.38,1.71,0.38,0.76
19868,SWORDNATL,Swordfish North Atlantic,1976,,0.064,0.0643,,0.29,,104000.0,6700.0,0.064,1.68,0.29,1.68,0.29,0.58
19869,SWORDNATL,Swordfish North Atlantic,1977,,0.061,0.0612,,0.28,,105000.0,6410.0,0.061,1.69,0.28,1.69,0.28,0.56
19870,SWORDNATL,Swordfish North Atlantic,1978,,0.115,0.11199999999999999,,0.52,,105000.0,11800.0,0.115,1.7,0.52,1.7,0.52,1.04
19871,SWORDNATL,Swordfish North Atlantic,1979,,0.12,0.11800000000000001,,0.54,,101000.0,11900.0,0.12,1.63,0.54,1.63,0.54,1.08
19872,SWORDNATL,Swordfish North Atlantic,1980,,0.142,0.139,,0.64,,97900.0,13600.0,0.142,1.58,0.64,1.58,0.64,1.28
19873,SWORDNATL,Swordfish North Atlantic,1981,,0.12,0.11900000000000001,,0.54,,93900.0,11200.0,0.12,1.52,0.54,1.52,0.54,1.08
19874,SWORDNATL,Swordfish North Atlantic,1982,,0.14400000000000002,0.142,,0.65,,92900.0,13200.0,0.14400000000000002,1.5,0.65,1.5,0.65,1.3
19875,SWORDNATL,Swordfish North Atlantic,1983,,0.16399999999999998,0.161,,0.74,,90300.0,14500.0,0.16399999999999998,1.46,0.74,1.46,0.74,1.48
19876,SWORDNATL,Swordfish North Atlantic,1984,,0.14800000000000002,0.147,,0.67,,86900.0,12800.0,0.14800000000000002,1.41,0.67,1.41,0.67,1.34
19877,SWORDNATL,Swordfish North Atlantic,1985,,0.17,0.168,,0.77,,85700.0,14400.0,0.17,1.39,0.77,1.39,0.77,1.54
19878,SWORDNATL,Swordfish North Atlantic,1986,,0.231,0.222,,1.04,,83200.0,18500.0,0.231,1.35,1.04,1.35,1.04,2.08
19879,SWORDNATL,Swordfish North Atlantic,1987,,0.275,0.262,,1.24,,77300.0,20200.0,0.275,1.25,1.24,1.25,1.24,2.48
19880,SWORDNATL,Swordfish North Atlantic,1988,,0.29100000000000004,0.278,,1.31,,70300.0,19500.0,0.29100000000000004,1.14,1.31,1.14,1.31,2.62
19881,SWORDNATL,Swordfish North Atlantic,1989,,0.276,0.268,,1.25,,64400.0,17300.0,0.276,1.05,1.25,1.05,1.25,2.5
19882,SWORDNATL,Swordfish North Atlantic,1990,,0.262,0.258,,1.18,,60900.0,15700.0,0.262,0.99,1.18,0.99,1.18,2.36
19883,SWORDNATL,Swordfish North Atlantic,1991,,0.256,0.254,,1.16,,58900.0,14900.0,0.256,0.96,1.16,0.96,1.16,2.32
19884,SWORDNATL,Swordfish North Atlantic,1992,,0.271,0.267,,1.23,,57700.0,15400.0,0.271,0.94,1.23,0.94,1.23,2.46
19885,SWORDNATL,Swordfish North Atlantic,1993,,0.309,0.299,,1.4,,55900.0,16700.0,0.309,0.91,1.4,0.91,1.4,2.8
19886,SWORDNATL,Swordfish North Atlantic,1994,,0.301,0.294,,1.36,,52700.0,15500.0,0.301,0.86,1.36,0.86,1.36,2.72
19887,SWORDNATL,Swordfish North Atlantic,1995,,0.34700000000000003,0.33399999999999996,,1.57,,50500.0,16900.0,0.34700000000000003,0.83,1.57,0.83,1.57,3.14
19888,SWORDNATL,Swordfish North Atlantic,1996,,0.335,0.326,,1.51,,46800.0,15200.0,0.335,0.77,1.51,0.77,1.51,3.02
19889,SWORDNATL,Swordfish North Atlantic,1997,,0.29600000000000004,0.294,,1.33,,44300.0,13000.0,0.29600000000000004,0.73,1.33,0.73,1.33,2.66
19890,SWORDNATL,Swordfish North Atlantic,1998,,0.27699999999999997,0.27899999999999997,,1.25,,43900.0,12200.0,0.27699999999999997,0.72,1.25,0.72,1.25,2.5
19891,SWORDNATL,Swordfish North Atlantic,1999,,0.26,0.263,,1.17,,44200.0,11600.0,0.26,0.73,1.17,0.73,1.17,2.34
19892,SWORDNATL,Swordfish North Atlantic,2000,,0.249,0.253,,1.13,,45300.0,11500.0,0.249,0.74,1.13,0.74,1.13,2.26
19893,SWORDNATL,Swordfish North Atlantic,2001,,0.20800000000000002,0.214,,0.95,,46700.0,10000.0,0.20800000000000002,0.76,0.95,0.76,0.95,1.9
19894,SWORDNATL,Swordfish North Atlantic,2002,,0.187,0.19399999999999998,,0.86,,49700.0,9650.0,0.187,0.81,0.86,0.81,0.86,1.72
19895,SWORDNATL,Swordfish North Atlantic,2003,,0.21,0.214,,0.97,,53400.0,11400.0,0.21,0.86,0.97,0.86,0.97,1.94
19896,SWORDNATL,Swordfish North Atlantic,2004,,0.21600000000000003,0.21899999999999997,,1.0,,55500.0,12200.0,0.21600000000000003,0.89,1.0,0.89,1.0,2.0
